#{"t_start": 1764997027.529922, "env_id": "Ant-v5"}
r,l,t
-17.954882,33,1051.077001
2.581541,34,1052.192194
-4.968799,13,1052.273398
-35.52009,179,1053.620655
-8.725409,36,1053.68258
12.902419,43,1054.576477
-5.898978,24,1054.618162
-24.121977,125,1055.482922
-46.925223,148,1057.139525
-73.837285,163,1058.097138
-385.899393,1000,1070.251606
8.310952,84,1070.958392
9.554526,53,1071.050434
-30.410647,199,1073.231463
-46.356161,220,1074.421902
4.002412,70,1074.543498
-39.75049,100,1075.953757
-8.967114,15,1076.022461
-22.744672,26,1076.175534
-39.937371,102,1077.638913
-11.639409,14,1077.66366
-262.949365,1000,1081.692315
-12.987528,39,1081.760792
-8.159335,45,1082.667121
-18.322023,102,1082.843991
-0.683746,34,1083.695644
-283.127848,1000,1087.579993
8.182632,60,1089.079635
-14.268637,24,1089.121681
-140.594917,301,1090.887206
1.215182,32,1091.561071
-48.079816,152,1092.479883
-13.883647,57,1092.579138
-16.070816,24,1094.207297
-15.802016,39,1094.279029
-57.522492,306,1095.957911
-74.722405,176,1097.031326
-18.412748,23,1097.072466
-34.094698,77,1097.206164
14.041626,54,1099.020253
-28.250066,116,1099.847853
-30.485292,64,1099.958512
2.314042,18,1099.990094
-272.892192,1000,1104.40664
-5.52785,25,1104.450968
2.39115,41,1105.386192
-14.707738,130,1106.567931
-215.22655,1000,1110.726651
-3.782021,13,1110.809237
-1.862911,19,1110.917567
18.319148,52,1111.0109
11.655263,142,1112.178458
-15.983221,98,1112.889964
-5.758704,73,1113.748901
2.689241,14,1113.773857
-8.413572,30,1113.826002
-16.135773,84,1114.754704
11.418902,162,1116.317509
-17.950543,48,1116.404591
-22.852567,70,1117.642578
-265.703477,1000,1121.788288
-45.108139,158,1122.722472
7.102917,41,1122.793791
21.258167,135,1123.800288
-42.98854,167,1125.519414
-26.621748,41,1125.590968
-33.291291,121,1134.332505
-71.626663,311,1135.690337
-51.224184,105,1136.481568
-57.314454,235,1137.714689
-184.201401,1000,1141.085841
-21.046496,39,1141.154825
48.082941,265,1142.602668
-13.182315,112,1143.485382
-125.656697,1000,1146.852326
-28.251837,66,1146.967468
-81.834139,1000,1150.721825
-118.933179,1000,1154.179262
-3.964092,77,1154.990647
-89.84763,1000,1158.295611
7.336245,29,1158.909579
-23.140163,145,1159.869716
-4.23614,41,1159.9411
-3.435868,22,1159.979469
-6.064274,79,1161.05942
-80.357528,1000,1164.436963
9.200423,99,1164.609549
-34.304109,1000,1168.271703
-61.16153,247,1169.544895
5.481714,1000,1172.985567
-55.271633,1000,1183.1024
18.059732,124,1183.961834
-2.28971,17,1183.991771
-0.129155,1000,1187.556372
-85.170712,552,1189.576933
-3.424168,37,1189.64342
-27.250716,1000,1193.21816
-13.202549,36,1193.281229
-51.612975,86,1194.325305
-7.083062,18,1194.356627
58.862368,1000,1197.907151
20.516487,82,1198.67717
58.704709,234,1199.698656
44.156041,1000,1203.101392
15.525051,119,1203.798661
2.50971,136,1204.634231
43.931596,142,1205.383642
79.988821,264,1206.632386
72.000054,174,1207.683034
120.562436,492,1209.607965
36.805234,133,1210.396631
-12.167172,168,1211.210666
17.26039,153,1212.172352
55.785234,1000,1215.578432
-6.523328,80,1216.420699
21.70186,254,1217.61443
-41.418723,56,1217.71167
58.002465,1000,1228.47648
5.670184,562,1230.57289
-21.219534,37,1231.904963
1.500688,152,1232.837139
-3.948277,1000,1236.936453
1.716682,13,1236.961483
27.912138,110,1237.153442
89.81162,499,1239.866371
37.270097,1000,1243.889464
129.310914,1000,1247.28409
66.714678,133,1248.218931
18.980971,207,1249.396808
22.705783,72,1249.520049
-10.699728,94,1250.718773
29.016089,442,1252.439407
-15.992458,70,1253.163841
65.032992,244,1254.514229
30.494083,130,1255.475664
-18.123394,59,1255.576705
153.845247,1000,1259.244872
117.323147,910,1262.339828
25.805159,19,1262.372739
-14.818544,31,1263.389006
134.013614,1000,1266.630269
119.628121,1000,1276.728039
72.019112,189,1277.689596
11.112368,24,1277.731303
143.587698,1000,1281.018606
45.488761,164,1281.894068
1.304153,10,1281.915449
78.653752,233,1283.276885
159.09155,229,1284.479459
-6.218098,182,1285.393502
-5.146996,32,1285.448505
130.81838,1000,1289.017448
3.898898,22,1289.056126
120.740909,1000,1292.380996
28.053721,149,1293.235017
-18.026786,22,1293.953818
6.883396,137,1294.850581
20.985883,51,1294.938245
61.841193,302,1296.701454
42.441101,159,1297.78463
194.737349,1000,1300.937903
2.602905,73,1301.649852
243.046825,1000,1305.057829
3.086972,42,1305.130454
13.932582,55,1306.010671
-13.233343,91,1306.16712
15.538582,59,1307.301723
252.654349,1000,1310.623163
13.653986,46,1310.702772
238.219978,1000,1314.366539
22.509514,61,1314.472382
310.119784,1000,1324.851487
107.34967,227,1326.052924
256.4086,1000,1329.411678
-7.782644,436,1331.139295
-2.010913,49,1331.223653
-7.68986,24,1332.265126
7.176058,155,1333.189577
3.473471,160,1334.088334
274.867994,1000,1337.496991
34.926444,184,1338.474184
17.007117,46,1339.110614
45.191789,150,1339.9231
211.73159,1000,1343.262648
23.415528,18,1343.294742
242.015787,1000,1346.611877
98.233443,287,1347.863296
1.838677,28,1347.913853
48.860446,161,1348.925543
179.94372,579,1351.098851
315.610118,1000,1354.529268
-9.092582,35,1354.590783
68.985917,250,1355.996451
59.976663,331,1357.44483
62.298232,348,1358.913984
31.55514,126,1359.817544
107.899659,272,1361.128389
163.182446,673,1363.532719
252.337526,1000,1373.486006
25.484778,48,1374.204588
260.127031,1000,1377.532053
67.452039,213,1378.598247
51.934077,179,1379.70905
109.889529,142,1380.556641
78.735435,171,1381.406725
10.480674,62,1382.310085
300.097525,1000,1385.578173
20.682979,54,1386.220756
51.294636,151,1387.072959
147.55367,425,1388.813496
4.506243,16,1388.841793
138.191126,218,1389.745843
173.782324,477,1391.662608
21.85344,56,1391.759363
58.851008,165,1393.195513
244.954558,692,1395.511841
265.33733,622,1397.772151
43.383987,417,1399.387645
75.187315,305,1400.81737
112.364727,277,1402.216476
75.609188,388,1403.849427
185.10626,551,1405.870526
37.126677,43,1405.944971
41.835477,114,1407.164575
62.475047,277,1408.436494
-17.339605,72,1409.134971
-28.079554,57,1409.233301
156.653711,470,1411.526949
123.99805,359,1413.163122
34.921427,257,1421.158671
32.151395,165,1422.02491
54.157895,248,1423.305388
5.157605,31,1423.359164
2.462511,225,1424.687448
5.645678,72,1425.501549
65.792069,292,1426.698413
113.336117,276,1427.936981
103.746956,505,1429.964449
258.161404,687,1432.440613
279.283972,1000,1435.78025
70.453817,168,1436.69977
173.578501,601,1439.008481
111.961239,351,1440.496912
330.803634,1000,1443.908738
377.818914,1000,1447.148615
90.860687,315,1448.397545
345.649762,1000,1451.813419
56.715868,124,1452.73343
198.181241,554,1454.72086
327.938867,1000,1458.037578
340.345926,1000,1468.194357
34.311388,62,1468.302375
232.320283,642,1470.984138
428.85902,1000,1474.368788
57.404785,105,1475.220941
20.105546,51,1475.308158
363.695382,1000,1478.967351
385.889523,1000,1482.390729
221.045337,772,1485.142194
17.169241,24,1485.183458
157.5505,381,1486.841904
44.561053,94,1487.698066
46.391501,133,1488.53013
500.457344,1000,1491.903768
190.875199,278,1493.089407
362.412125,1000,1496.457137
474.231354,1000,1499.523487
486.758771,1000,1509.562865
33.954546,71,1510.327399
396.40822,917,1513.417552
236.833262,369,1514.986304
447.270486,1000,1518.405052
303.955238,544,1520.377586
123.905786,188,1521.328105
438.138283,1000,1524.757502
374.807809,1000,1528.076135
159.126095,242,1529.316464
449.834865,818,1532.110285
460.007973,1000,1535.394523
136.189006,343,1536.882667
116.055101,248,1538.084378
41.622179,85,1538.230898
117.655992,293,1539.792019
452.549185,1000,1543.078343
86.884521,289,1544.426075
410.010352,1000,1554.32585
408.111242,1000,1557.493046
164.213167,311,1558.978015
233.201286,337,1560.39535
138.38691,305,1561.895505
115.436679,249,1563.099922
66.953182,150,1563.95763
215.052105,515,1565.879892
424.633347,1000,1569.265674
440.665808,1000,1572.704196
450.053128,1000,1576.006709
148.927424,405,1577.795257
55.346827,96,1577.964485
49.740331,162,1578.942211
308.790245,754,1581.597297
55.101399,82,1581.739887
300.636846,600,1584.481978
544.917823,1000,1587.761344
245.050385,519,1596.457237
636.787165,1000,1599.711256
512.49252,1000,1603.055488
621.403662,1000,1606.376759
241.606471,444,1608.147361
589.915209,860,1610.97451
370.146092,699,1613.405493
527.608208,1000,1616.70845
636.888982,1000,1619.998095
1.993486,53,1620.665854
260.029421,377,1622.224118
152.73934,259,1623.407619
225.459199,428,1625.107336
348.403187,769,1627.777565
518.277686,955,1637.745975
530.44922,813,1640.54426
346.655436,584,1642.808982
581.475026,868,1645.701463
537.196655,1000,1648.989219
421.905028,560,1651.061196
109.544497,161,1652.160996
716.2548,1000,1655.364476
234.523557,387,1657.004955
540.053222,1000,1660.279849
581.010366,1000,1663.661939
18.998454,72,1664.422777
628.41279,1000,1667.752882
311.711085,584,1669.89854
14.240094,19,1669.931725
77.545307,128,1670.845883
491.318413,1000,1680.870788
606.282381,1000,1684.208538
37.90865,64,1684.319676
137.465443,210,1685.989801
533.112227,1000,1689.473073
561.606244,1000,1692.926097
559.279753,1000,1696.103238
379.658782,711,1698.694968
382.545052,647,1701.000862
561.093111,1000,1704.3269
265.934031,368,1705.930161
153.557144,238,1707.16124
237.691499,427,1708.666578
530.924084,1000,1712.075262
17.786478,16,1712.107666
556.710251,1000,1715.347045
662.808239,1000,1724.098154
238.838577,279,1725.435472
122.212272,180,1726.329684
256.212888,392,1727.95957
329.72407,499,1729.868408
311.473619,524,1731.925786
529.972349,887,1734.915348
243.923983,663,1737.267301
250.518967,444,1739.011829
275.716463,374,1740.53301
49.131635,91,1740.689376
163.08928,316,1742.234496
233.56467,347,1743.759263
3.861849,42,1743.832045
14.826426,194,1744.933993
126.161023,113,1745.789875
440.519326,660,1748.162906
594.985231,1000,1751.547956
543.741243,836,1754.398842
8.044778,16,1754.426797
571.725969,1000,1757.766742
377.844789,614,1766.591073
595.166906,1000,1769.793598
573.139499,1000,1773.159015
677.884115,1000,1776.532498
437.385239,706,1779.035159
-6.308479,44,1779.254398
580.79358,1000,1782.972753
255.952041,423,1784.578951
182.107182,315,1786.005738
546.479267,1000,1789.37643
437.327202,757,1791.951855
519.263353,1000,1795.319613
436.567361,754,1797.951547
638.080892,1000,1807.886825
357.336126,582,1809.796154
397.639658,671,1812.180481
111.34852,153,1813.224477
583.906279,1000,1816.419419
294.905944,520,1818.485278
398.427725,631,1820.703091
296.058759,489,1822.569571
425.329323,723,1825.078217
590.806673,1000,1828.458356
188.800097,278,1829.626774
418.050943,746,1832.315456
558.822408,1000,1835.658152
565.278672,943,1838.749408
616.449866,1000,1848.742033
643.079938,1000,1851.955106
681.232642,1000,1855.232353
386.638485,566,1857.326212
575.696242,963,1860.36892
622.919549,1000,1863.640363
640.447589,1000,1867.091748
780.144752,1000,1870.49223
662.222283,1000,1873.806278
602.672865,1000,1876.920261
721.578642,1000,1880.23614
580.689251,1000,1890.217787
734.639872,1000,1893.621204
631.443395,1000,1896.939817
797.487994,1000,1900.071025
701.004771,1000,1903.425299
774.662264,1000,1906.767095
616.819851,1000,1910.306385
822.929543,1000,1913.714004
718.778232,1000,1917.564364
780.485587,1000,1921.691088
684.908934,1000,1931.689739
635.629265,1000,1935.809146
16.865561,24,1935.852056
633.235295,1000,1939.125568
747.471296,1000,1943.127831
667.954081,1000,1947.173968
718.462569,1000,1951.146166
102.742142,137,1951.946
732.964895,1000,1955.20606
498.018542,1000,1959.118793
670.733739,1000,1963.240271
678.704961,1000,1966.628157
755.70642,1000,1976.359141
744.184132,1000,1980.425138
637.93625,1000,1984.514362
659.181261,1000,1987.903541
679.375139,1000,1992.053551
703.293414,1000,1995.30535
712.777661,1000,1999.214226
17.834566,19,1999.829816
815.447045,1000,2003.070313
708.569699,1000,2007.105628
793.373988,1000,2010.517705
679.526206,1000,2020.663366
770.624371,1000,2024.005896
52.825443,53,2024.098278
341.958047,374,2026.777122
701.074742,979,2030.166391
94.232433,119,2030.373188
668.373378,1000,2034.549699
658.677586,1000,2037.814994
616.285182,1000,2041.957933
480.075577,1000,2045.35193
270.491199,284,2046.634142
677.978619,1000,2050.070012
725.463402,1000,2054.084169
417.398201,461,2062.440504
87.059881,82,2063.208479
627.955237,693,2065.630719
810.998641,989,2068.908776
200.621373,206,2070.806775
759.601671,951,2073.875196
665.619814,1000,2078.018883
762.387476,1000,2081.379949
183.003986,235,2082.427141
762.743773,1000,2085.827538
179.514175,223,2086.935473
674.721033,1000,2091.157862
794.748496,1000,2094.536888
697.944775,864,2098.052552
585.521941,1000,2107.868236
661.602491,956,2111.12758
624.470187,908,2114.758722
681.67617,1000,2118.073269
674.618456,1000,2121.928329
711.470021,1000,2126.052743
712.463604,1000,2129.430227
754.076347,1000,2132.918555
708.956508,1000,2137.009669
755.930733,1000,2140.925948
805.30281,1000,2150.911665
654.485073,1000,2154.290831
780.130635,1000,2157.731022
707.143152,1000,2161.817241
742.291551,1000,2165.073522
743.230325,1000,2168.385895
828.146771,1000,2171.632527
788.206974,1000,2175.701684
797.499816,1000,2179.826041
737.219298,1000,2183.184018
778.321521,1000,2193.084296
735.336433,1000,2196.518342
740.236686,1000,2199.93085
777.121548,1000,2204.068137
708.964712,1000,2207.442515
695.004003,1000,2211.345605
737.831754,1000,2214.775754
645.475187,1000,2218.864437
777.116426,1000,2222.2318
788.98612,1000,2225.729666
669.164741,1000,2235.893897
781.611028,1000,2239.188101
618.08462,1000,2242.642805
781.804545,1000,2246.088378
786.123712,1000,2249.56235
781.039887,1000,2253.000046
885.889989,1000,2256.311744
788.437981,1000,2259.732322
735.74337,1000,2263.180484
847.229542,1000,2266.739921
693.931873,1000,2277.036018
753.634855,1000,2280.29977
804.754631,1000,2283.736073
875.432722,1000,2287.090796
877.429399,1000,2290.533528
779.991681,1000,2293.907122
864.005959,1000,2297.329691
918.18498,1000,2300.610693
710.316696,1000,2303.901459
890.126888,1000,2307.342776
999.761024,1000,2317.444977
865.917717,1000,2320.777184
980.072882,1000,2324.055543
702.953159,1000,2327.45266
787.345523,1000,2330.796944
830.04588,1000,2334.207289
919.637796,1000,2337.600261
1030.961252,1000,2340.792197
928.80482,1000,2344.142286
798.209091,1000,2347.491296
779.32271,1000,2357.698449
770.173868,1000,2361.151294
860.228937,1000,2364.519373
799.113761,1000,2367.881932
923.530822,1000,2371.197192
861.715119,1000,2374.589803
766.568778,1000,2378.085119
842.723364,1000,2381.56855
843.589166,1000,2384.885332
793.475621,1000,2388.185025
791.353355,1000,2398.350461
770.060769,995,2401.829686
789.279004,1000,2405.26253
543.538013,646,2407.61333
907.309784,1000,2410.813199
760.760716,1000,2414.181556
775.013033,1000,2417.492556
49.560878,65,2418.250203
742.770098,1000,2421.509563
686.924127,1000,2424.964282
790.988248,1000,2428.331715
735.439819,1000,2431.828243
695.220524,1000,2442.009415
721.579198,1000,2445.090797
608.305612,1000,2448.545971
756.937169,1000,2451.74243
808.053505,1000,2455.139334
750.450454,1000,2458.567613
745.00426,1000,2461.938817
761.261618,1000,2465.222375
753.295031,1000,2468.52065
679.721913,1000,2471.91697
5.899449,15,2471.944188
739.571222,1000,2482.188829
750.838598,1000,2485.68652
743.783803,1000,2489.030441
827.059996,1000,2492.253361
811.570327,1000,2495.585652
185.077615,215,2496.758774
814.414594,1000,2500.113785
353.582949,384,2501.593837
917.023794,1000,2504.686294
801.176656,1000,2508.115528
779.127379,1000,2511.393612
842.675159,1000,2521.613768
806.911902,1000,2525.005039
779.83007,1000,2528.284007
415.336852,440,2530.004369
46.701793,57,2530.103406
770.453337,1000,2533.997113
613.945617,682,2536.548095
862.731469,1000,2539.770458
835.221593,991,2543.072947
855.398278,1000,2546.479535
861.603755,1000,2549.986258
841.880664,1000,2553.292556
462.083818,444,2560.422547
507.243601,618,2562.754853
281.050359,227,2563.974064
846.196577,1000,2567.140677
580.601479,761,2569.76217
787.516838,1000,2573.015074
688.994452,784,2575.697261
818.87068,1000,2578.986113
711.26848,828,2581.979833
183.892034,178,2583.059947
318.023102,389,2584.660497
774.357015,1000,2588.0138
791.8493,1000,2591.395106
839.455211,1000,2594.448365
852.515523,861,2604.117657
963.261365,1000,2607.448557
616.102665,634,2609.741047
785.433683,1000,2613.172557
842.567943,1000,2616.560586
995.501718,1000,2619.772014
822.654939,1000,2623.121378
483.382908,430,2624.940203
808.578116,1000,2628.18174
915.614211,1000,2631.522352
661.583564,916,2634.587119
1029.627071,1000,2644.549212
1057.689614,1000,2648.670866
750.376078,1000,2652.034549
829.338145,1000,2656.101682
230.690403,185,2657.048331
202.225048,198,2658.674364
74.035007,48,2658.955761
756.719681,1000,2662.727048
718.50673,1000,2666.219419
819.359457,1000,2670.084941
855.249397,1000,2674.143821
873.614888,1000,2677.529762
887.731113,1000,2688.439132
922.716923,1000,2692.540455
1138.399034,1000,2695.751627
1147.697177,1000,2699.148326
923.172262,1000,2703.179612
826.817743,1000,2706.597407
902.550771,1000,2710.023777
908.477257,1000,2714.215414
1068.986133,1000,2717.451276
1153.502998,1000,2720.757529
815.960306,1000,2731.433422
911.577122,1000,2734.847684
1002.242058,1000,2738.935919
901.342163,1000,2742.827383
900.888229,1000,2746.074116
823.027198,1000,2750.0853
845.537472,1000,2753.56891
792.094628,1000,2756.927206
795.856268,1000,2760.874079
833.050547,1000,2764.240029
860.169335,1000,2774.187402
823.097439,1000,2777.567504
873.52885,1000,2781.769032
947.03452,1000,2785.059611
918.858102,1000,2788.294068
1053.721166,1000,2791.747403
1107.160457,1000,2795.853266
1023.472596,1000,2800.017105
883.737415,1000,2803.441855
869.380997,1000,2806.635103
1148.991058,1000,2816.617805
844.327584,1000,2819.929085
893.182908,1000,2824.129625
1029.960442,1000,2827.55551
1067.900588,1000,2830.724779
1031.784168,1000,2834.813861
1085.601015,1000,2838.096117
1037.847204,1000,2841.574586
903.630425,1000,2845.658607
936.507855,1000,2848.927467
984.157183,1000,2858.835301
1128.885055,924,2861.955397
879.35795,1000,2865.210158
1040.129939,1000,2868.534465
871.704266,1000,2872.637142
911.899684,1000,2876.846473
594.91241,565,2878.820769
266.517799,210,2879.997617
913.837296,1000,2883.410831
770.731305,1000,2886.636035
1034.462504,1000,2890.724941
1102.091393,1000,2893.94178
823.609714,1000,2903.987492
1013.976408,1000,2907.475027
1069.810547,1000,2910.80033
1108.663708,1000,2914.628622
997.175786,1000,2917.860666
976.796935,1000,2921.87155
869.164166,1000,2925.258188
857.436009,1000,2928.616571
998.93447,1000,2932.459925
1079.762285,1000,2935.88108
1105.125447,1000,2945.825302
1307.709292,1000,2949.243607
987.864916,1000,2953.393237
865.062812,1000,2956.622359
886.218446,1000,2960.759535
1137.239987,1000,2963.973722
1169.928815,1000,2967.436903
1359.657533,1000,2970.865348
1306.831115,1000,2974.227839
842.715778,1000,2978.23826
546.136474,419,2986.46282
1339.378135,1000,2989.566967
1279.899079,1000,2992.947237
86.236711,83,2993.611677
402.515106,323,2994.962718
845.135805,731,2997.632897
219.343422,199,2999.043788
1176.583087,1000,3002.561936
793.756411,574,3004.785129
171.746022,163,3005.870535
931.213377,1000,3009.151874
1138.944075,1000,3013.342345
1104.327091,1000,3017.500587
1178.876239,1000,3021.744404
939.473377,779,3033.058175
1055.432794,1000,3037.048891
1394.958955,1000,3041.083732
829.501968,1000,3045.164798
888.316973,1000,3049.241025
904.507298,1000,3053.335912
1123.686057,1000,3057.134519
1167.181288,1000,3061.300276
249.239553,190,3062.413046
1360.767615,1000,3066.821423
1176.257293,1000,3071.047978
550.867477,447,3073.151884
167.929074,133,3074.061963
280.401146,240,3082.284475
1166.570368,1000,3086.420156
1366.610569,1000,3090.260582
970.647686,744,3093.547606
1272.743929,1000,3097.603214
31.636025,36,3097.666193
918.05899,825,3101.501678
972.704169,1000,3104.900903
469.91154,323,3106.814108
479.014423,313,3108.364081
796.060815,815,3111.898898
382.32734,331,3113.480069
1219.54864,1000,3117.436737
852.945321,1000,3121.39217
794.031041,1000,3132.046438
751.935655,1000,3136.167304
787.925078,1000,3140.199359
244.442982,212,3141.192991
769.955883,1000,3145.379648
1017.337259,1000,3149.681988
1006.688349,1000,3153.938032
185.107272,142,3154.965488
759.097933,1000,3158.980158
886.689575,1000,3162.620691
858.65971,1000,3166.956764
1000.995986,1000,3171.238617
1070.476247,1000,3182.629969
982.287884,1000,3186.713817
1127.517742,1000,3190.702492
238.933337,187,3191.815628
740.852338,951,3195.601036
1017.107546,1000,3199.657162
793.401673,1000,3203.784291
1038.350143,1000,3207.82206
1136.881242,1000,3211.949633
657.435119,575,3214.086901
156.276957,129,3215.600027
1044.996231,1000,3219.038165
1134.647807,1000,3231.080265
952.079166,1000,3235.126266
936.467907,1000,3238.355323
990.729366,890,3241.338388
1153.898198,1000,3244.669315
521.471072,483,3246.632812
1134.412343,1000,3249.988934
1180.847347,1000,3253.264881
238.494958,189,3254.141451
1090.800494,1000,3257.575658
889.515356,898,3260.546296
588.232876,531,3262.529084
819.161167,788,3269.788292
679.405418,1000,3273.24106
704.974889,696,3275.709633
240.12375,226,3276.899677
139.487934,98,3277.679736
807.659965,1000,3281.057284
707.145392,773,3283.65749
854.509128,1000,3286.898965
949.416781,1000,3290.089935
745.372669,1000,3293.379137
930.970881,1000,3296.688867
884.005153,1000,3300.082038
927.353565,1000,3309.919832
842.112991,1000,3313.210178
831.97016,1000,3316.653196
1052.835102,1000,3319.930785
986.207626,896,3323.037481
1136.736341,1000,3326.453654
858.247328,1000,3329.818349
1131.353445,1000,3333.110054
1183.87033,1000,3336.344218
807.579574,1000,3339.63678
1047.078946,1000,3349.504453
1186.558192,1000,3352.864671
517.560915,424,3354.456407
778.807022,671,3356.845801
129.883589,122,3357.645988
1110.464851,1000,3360.891479
1258.58103,1000,3364.305647
707.773251,584,3366.396241
1148.680314,1000,3369.785692
1055.633229,1000,3373.175971
689.837714,1000,3376.540672
274.76331,242,3377.740971
601.311151,668,3380.062533
167.669795,140,3381.012122
868.622619,1000,3389.641711
163.183979,178,3390.614785
1020.524663,1000,3393.874175
95.602594,86,3394.64251
780.524745,1000,3397.945984
972.75007,1000,3401.1204
762.690562,659,3403.716894
864.846016,1000,3406.982432
707.272447,1000,3410.19166
818.078278,1000,3413.451315
809.991066,930,3416.605519
831.129306,1000,3419.943545
617.577013,753,3422.584967
890.547818,1000,3432.854345
891.677865,1000,3436.156612
850.422539,1000,3439.366604
784.23451,1000,3442.695219
236.270656,261,3443.914226
938.575418,1000,3447.11435
865.944179,1000,3450.512923
814.261219,1000,3453.901526
923.265398,1000,3457.086941
805.410058,1000,3460.420736
861.110866,1000,3463.650713
851.077487,1000,3473.691504
910.023682,1000,3477.101346
832.079233,1000,3480.368551
902.648155,1000,3483.540632
830.824045,1000,3486.873909
871.369364,1000,3490.210506
890.243155,1000,3493.592137
908.515682,1000,3496.923618
856.06001,1000,3500.166504
894.052292,1000,3503.610562
801.485416,1000,3513.559143
838.496382,1000,3517.049995
947.683165,1000,3520.441171
879.495447,1000,3523.631012
954.433918,1000,3527.029633
920.234492,1000,3530.279526
910.761569,1000,3533.698453
999.373822,1000,3536.998093
890.893437,1000,3540.33001
872.430699,1000,3543.547257
932.154971,1000,3553.419475
897.881014,1000,3556.869799
908.507302,1000,3560.292259
910.943397,1000,3563.635808
940.649612,1000,3566.75763
959.654669,1000,3570.191483
889.226036,1000,3573.567928
868.630338,1000,3576.980815
993.659194,1000,3580.41887
935.661552,1000,3583.569913
946.80425,1000,3593.596175
947.025611,1000,3596.817375
931.691631,1000,3600.147941
916.751485,1000,3603.560319
935.970544,1000,3606.926306
934.30527,1000,3610.124753
928.577659,1000,3613.389045
914.51303,1000,3616.726482
938.175777,1000,3619.98978
919.118627,1000,3623.283109
962.410862,1000,3633.169901
804.764451,1000,3636.509731
944.199785,1000,3639.80138
904.6345,1000,3643.237139
941.14274,1000,3646.632201
822.30148,1000,3649.70475
915.397259,1000,3653.032517
881.648825,1000,3656.262414
861.38913,1000,3659.651696
1008.376228,1000,3663.00448
210.958865,160,3670.325416
1039.588464,1000,3673.771585
1091.583841,1000,3677.145172
1144.201032,1000,3680.374241
1125.50699,1000,3683.652225
859.06952,1000,3686.850135
457.219684,298,3688.067235
1253.569543,1000,3691.363615
1168.926302,1000,3694.614175
1100.370463,939,3697.678668
92.553022,70,3698.342957
187.571197,194,3699.333377
389.253631,266,3700.487667
918.440534,881,3703.597199
496.835969,486,3711.123578
1044.511537,845,3714.043748
780.697403,719,3716.34384
245.732302,259,3717.449454
68.353142,66,3718.145129
56.529406,67,3718.258868
918.576146,1000,3722.074208
1115.221574,1000,3725.308969
1034.799192,1000,3728.557531
822.407743,698,3730.94947
206.380749,154,3732.01631
821.531847,1000,3735.321595
356.480267,277,3736.679418
630.293503,524,3738.654738
951.757881,1000,3741.841617
1181.486126,1000,3745.225793
929.156343,1000,3754.594847
829.306351,1000,3758.012025
813.937806,1000,3761.356004
918.076758,1000,3764.45942
830.525647,1000,3767.835732
864.652604,1000,3771.126732
845.407852,1000,3774.439397
936.838432,1000,3777.786873
907.001366,1000,3781.132025
886.87703,1000,3784.423118
863.773973,1000,3794.354405
865.983705,1000,3797.700115
858.174712,1000,3801.212146
876.798424,1000,3804.584598
891.728074,1000,3807.746391
882.788492,1000,3811.115463
887.264789,1000,3814.419457
912.741848,1000,3817.848424
901.289842,1000,3821.313848
896.787084,1000,3824.449589
913.730965,1000,3834.396373
935.826878,1000,3837.799773
930.015527,1000,3841.236269
925.174465,1000,3844.649774
921.499063,1000,3847.867837
916.775978,1000,3851.078109
921.791581,1000,3854.315499
938.438067,1000,3857.678771
916.782458,1000,3861.196229
944.651338,1000,3864.566372
920.162659,1000,3874.456721
948.213672,1000,3877.817814
1012.618232,1000,3881.144037
1064.588152,1000,3884.558954
1097.710756,1000,3887.893862
1012.220188,1000,3890.993018
951.041709,1000,3894.301176
1129.69478,1000,3897.458611
1122.334834,1000,3900.877237
1012.431362,1000,3904.278708
1092.535525,1000,3914.105909
1002.308192,1000,3917.257719
875.952972,1000,3920.479408
1092.683105,1000,3923.863159
988.516126,1000,3927.14787
872.153999,1000,3930.484278
946.197071,1000,3933.703815
797.940158,1000,3937.015999
830.106146,1000,3940.249416
887.829554,1000,3943.569103
778.933229,1000,3953.248447
1017.438959,1000,3956.364181
1028.490328,1000,3959.742433
1064.951825,1000,3962.962569
1146.414528,1000,3966.293778
953.867052,1000,3969.635075
982.258466,1000,3972.924409
1001.877045,1000,3976.119431
1228.33868,1000,3979.35334
1154.643878,1000,3982.717046
744.44554,1000,3992.488132
838.91819,1000,3995.730463
755.809251,1000,3999.005152
934.846985,1000,4002.281229
925.972967,1000,4005.527393
844.353134,1000,4009.043972
968.105636,1000,4012.35272
1037.598353,1000,4015.463254
1142.555212,1000,4018.776778
1191.02599,1000,4021.858115
1223.035691,1000,4031.603736
1070.575143,1000,4034.925836
677.588713,543,4036.960715
1067.892974,1000,4040.334085
1186.202058,1000,4043.625785
901.972726,1000,4046.769583
966.085558,1000,4050.057385
973.778114,1000,4053.326009
837.022573,1000,4056.574426
849.66188,1000,4059.940252
846.367328,1000,4069.45797
839.686136,1000,4072.878053
982.220439,1000,4076.098907
1047.016833,1000,4079.408231
960.354648,1000,4082.71801
1043.960629,1000,4085.946979
1066.695117,1000,4089.174259
1028.244328,1000,4092.433106
979.158344,1000,4095.714408
700.820647,1000,4099.094085
984.939494,1000,4108.904785
993.745957,1000,4112.044239
1129.311833,1000,4115.348439
1186.748437,1000,4118.743718
1148.578567,1000,4122.125263
1302.691562,1000,4125.515549
1056.227896,1000,4128.772345
1272.813655,1000,4132.242137
1400.486756,1000,4135.472776
1274.277507,1000,4138.872601
1401.279203,1000,4148.583696
