#{"t_start": 1765339557.8015175, "env_id": "Ant-v5"}
r,l,t
-18.395111,127,225.457878
-2.76844,14,225.469652
27.121193,23,225.489064
42.142419,104,225.575971
-2.569582,20,225.592589
0.756952,29,225.616758
22.92116,25,225.63783
-0.660107,17,225.652081
8.612106,46,225.690855
5.173728,56,225.739203
3.567292,122,226.887609
45.227832,42,226.927171
9.484543,14,226.939153
-85.694908,1000,228.048066
-114.113202,1000,228.902758
38.873538,33,228.930419
-35.934188,82,228.999416
46.168191,113,229.09452
-50.320613,236,229.291689
21.667159,29,229.316163
1.757811,14,229.327847
18.942242,88,229.401857
2.551456,46,229.440423
30.760837,30,229.465585
30.307984,26,229.487469
8.472434,15,229.499963
-35.942939,63,229.552591
-11.416127,35,229.581939
31.926835,44,229.618855
-44.777485,85,229.944316
46.166067,49,229.985848
46.413223,46,230.024272
-15.683105,36,230.054647
-92.340265,98,230.136953
-6.36529,16,230.150293
0.563503,17,230.164528
-2.550865,15,230.177153
1.108217,15,230.189711
59.153921,155,230.319182
0.550003,17,230.333433
29.647255,53,230.378062
-96.168215,1000,231.23049
2.226665,14,231.242458
-2.238326,49,231.283643
-32.712378,159,231.417441
0.776172,16,231.43124
-3.93005,122,231.534032
-6.903719,17,231.548487
38.70037,55,231.594293
-37.097992,50,231.636078
-5.11359,47,231.92937
59.906951,87,232.003506
-1.628908,28,232.027066
22.104283,65,232.081553
-62.99017,145,232.203123
20.400315,24,232.223318
1.100809,31,232.249325
7.928561,19,232.265383
0.811993,45,232.302747
43.113304,30,232.327861
11.994565,55,232.374234
14.315198,36,232.404346
24.583409,31,232.4304
7.772407,115,232.526984
-18.351355,59,232.576498
3.794846,19,232.592286
10.273023,23,232.611902
15.143005,78,232.677243
24.398276,39,232.709905
-9.51326,17,232.724182
-2.043564,29,232.748394
4.798152,39,232.781187
20.429431,151,232.907792
2.919645,36,232.937869
3.958198,35,232.967326
26.148587,42,233.002423
6.284501,41,233.037199
-0.577997,36,233.067297
-20.69187,181,233.218479
-58.135854,100,233.302153
92.471115,76,233.365916
14.790204,16,233.379542
21.962982,24,233.39972
7.286615,30,233.424804
32.377602,71,233.484923
67.455812,152,233.61173
10.246338,25,233.632463
2.912361,33,233.918548
-1.265738,16,233.932164
3.344503,44,233.969863
16.35971,34,233.998697
-4.897321,15,234.011113
25.518555,579,234.501519
1.685303,34,234.530086
-42.060756,55,234.576134
-4.272467,15,234.588687
20.995281,70,234.647233
11.681742,109,234.738509
38.014219,49,234.779662
14.250963,32,234.8062
9.963281,18,234.821304
-112.695913,1000,235.930027
-13.067442,66,235.985361
87.382526,341,236.270206
30.323307,43,236.306066
-83.387123,127,236.412334
-8.195993,48,236.452534
4.510224,66,236.507715
-1.289543,14,236.519585
2.005027,48,236.559813
8.612224,25,236.580669
4.094025,71,237.607854
8.455256,17,237.62245
-116.615612,1000,238.475528
21.584752,98,238.557444
-0.736111,25,238.578416
-0.893242,52,238.874986
12.773552,138,238.990443
14.080819,28,239.014021
28.04705,23,239.033118
66.128588,138,239.148574
71.974888,186,239.304049
27.994068,100,239.387991
-111.469957,1000,240.240745
8.29207,18,240.255955
8.803493,95,240.335147
57.812574,122,240.436713
-6.293007,64,240.490085
-0.662907,15,240.502631
0.212075,50,240.54405
-9.584635,1000,241.648491
-7.629539,124,241.752403
-76.527301,1000,242.865614
3.993967,18,242.880685
-1.939305,36,242.910937
12.248176,39,242.943401
-47.967628,130,243.052049
-27.493968,70,243.110419
6.764252,68,243.167038
-4.367903,31,243.192958
12.561536,62,243.244995
7.063956,80,243.312154
68.041115,191,243.471947
3.051736,17,243.486232
20.727093,43,243.522187
7.795972,17,243.536305
3.832677,21,243.553896
21.512781,64,243.607527
4.321842,18,243.622535
47.612433,49,243.663115
33.864552,83,243.732245
1.490085,72,243.792328
57.903287,55,243.838015
2.032793,102,243.92322
-28.626423,102,244.008362
0.963113,36,244.038452
70.719768,71,244.097584
-24.670644,87,244.170047
20.067675,51,244.212543
37.596654,71,244.271809
12.957934,127,244.377894
10.564359,61,244.428975
8.256156,16,244.442329
52.53089,110,244.534281
4.99371,25,244.809585
31.519103,106,244.898487
9.948608,47,244.93809
7.381737,50,244.980424
105.201982,208,245.154703
27.136455,41,245.189101
-64.187236,1000,246.042627
-4.40426,27,246.065187
-10.301439,1000,247.171943
-31.40004,78,247.237174
-6.253389,22,247.255619
29.324819,49,247.296694
20.347058,80,247.929814
1.707926,52,247.973779
6.683199,50,248.01876
13.88713,35,248.048613
14.899964,54,248.094247
70.938792,104,248.18183
5.085826,86,248.254631
-13.671692,101,248.339421
32.370258,112,248.433595
-38.110611,185,248.588858
22.094723,55,248.634995
3.256463,32,248.661819
36.121111,66,248.717163
81.140276,101,248.801821
13.510506,41,248.836377
44.162818,88,248.910456
-11.162293,68,248.967255
3.961754,31,248.993448
43.325762,157,249.378616
-1.674346,59,249.428261
-24.15783,192,249.588695
-9.469348,24,249.608995
-3.114154,15,249.62143
15.096551,31,249.64757
118.775153,455,250.029433
21.12033,65,250.084157
3.563667,18,250.099276
-14.103086,44,250.135852
7.907957,24,250.155886
17.694748,46,250.194191
4.308081,22,250.212783
15.346176,84,250.283145
6.765102,12,250.293149
-16.438687,143,250.41176
-14.752893,207,250.585393
5.382069,106,250.673768
-71.243551,164,250.810565
43.405729,116,250.90805
8.630389,28,250.931447
1.744222,15,250.944093
64.6339,129,251.306497
24.992631,45,251.34573
58.091304,84,251.418623
5.833252,11,251.428278
25.370025,68,251.485451
45.208879,318,251.750337
-3.752799,82,251.819073
12.300601,24,251.839029
-10.077884,58,251.887915
29.136508,41,251.92232
2.657502,20,251.939201
10.651776,31,251.965225
12.022771,61,252.016038
50.24435,97,252.096825
1.491835,31,252.122674
44.261353,50,252.164719
17.517386,202,252.333391
9.499313,60,252.383749
35.585842,69,252.441288
6.185307,46,252.479749
39.16354,110,252.57166
12.661809,55,252.617584
-2.234113,115,252.714328
7.335069,25,252.735373
6.182359,22,252.753823
-8.687223,17,252.768072
-2.400788,47,252.807413
21.958407,55,252.853244
7.434236,35,252.882404
4.958194,1000,253.990536
-3.03841,53,254.035244
12.897748,19,254.051357
-9.623077,15,254.063795
-12.385026,78,254.12889
25.971448,40,254.162399
-18.167801,52,254.205879
28.528718,70,254.264424
15.790007,1000,255.371066
35.814111,100,255.45533
34.58428,143,255.575054
-15.922501,50,255.616902
14.381635,32,255.643675
36.460798,137,255.758188
-1.50704,16,255.771501
9.557326,44,255.808273
37.877857,60,255.858665
-6.26537,64,255.912044
7.338323,48,255.952255
-36.234962,1000,256.802604
-14.577301,183,256.956086
8.028646,144,257.332075
29.530846,106,257.420879
64.587828,131,257.531353
-45.49992,109,258.979411
-7.888126,29,259.004225
-9.820152,68,259.061422
71.424887,94,259.140018
26.324172,84,259.21046
44.729894,74,259.272564
40.114377,44,259.309495
-15.688922,16,259.322829
10.567408,50,259.364688
-2.740474,20,259.381435
-88.174092,288,259.624319
77.452026,120,259.724593
-14.664354,30,259.749568
-11.173113,16,259.763411
68.939319,115,259.85893
0.182404,17,259.873681
13.294765,41,259.907957
11.421527,26,259.929562
-5.630555,1000,261.036125
6.973738,100,261.120296
-4.907486,11,261.129596
23.986348,1000,261.981005
-38.0051,101,262.066067
10.667321,30,262.091164
17.070157,25,262.111932
32.536784,41,262.146238
69.405712,59,262.195405
9.933862,35,262.224667
5.655354,30,262.249777
93.43125,1000,263.352967
-6.147467,60,263.403927
25.920656,55,263.450111
21.18693,251,263.660615
10.59224,31,263.686704
41.845767,1000,264.795263
28.931052,93,264.873542
24.118725,129,264.981904
2.627931,15,264.994497
0.787114,16,265.007912
-30.28996,273,265.236725
-14.484674,36,265.266882
3.345787,112,265.360504
-23.970979,88,265.433847
8.018245,64,265.487391
35.112759,104,265.57468
-4.426003,58,265.623438
5.031162,1000,266.72984
13.183058,78,266.795398
13.94082,23,266.814697
-5.116062,16,266.828251
114.752233,1000,267.680474
-4.174204,37,267.711701
1.899508,14,267.723509
23.789159,39,267.756257
18.411434,80,267.823106
89.049418,1000,270.470225
31.869684,299,270.720127
72.050371,311,270.980904
45.834326,94,271.059642
33.013963,55,271.10604
-0.946214,22,271.124532
61.443917,131,271.234326
57.576972,64,271.287802
10.732095,20,271.304404
57.364461,166,271.444108
14.877791,49,271.484982
21.076674,114,271.580575
9.63353,71,271.639889
20.176255,159,271.772101
7.621435,15,271.784693
63.466407,55,272.081893
34.309318,96,272.163582
22.248857,28,272.186956
-0.73476,22,272.205365
-16.402595,31,272.231361
17.620091,81,272.29937
3.945028,22,272.31787
-2.343304,25,272.339017
91.092005,1000,273.190599
8.883539,19,273.207009
5.658637,48,273.247195
11.28329,22,273.265903
91.242604,1000,274.371136
-8.806744,66,274.426553
88.137164,199,274.593211
-14.23126,41,274.627818
80.948877,158,274.759838
7.951246,17,274.773985
26.516093,183,274.926724
20.073626,127,275.033223
5.14245,52,275.07687
-1.456935,31,275.102652
6.21764,186,275.258036
22.078698,86,275.329986
27.789542,33,275.3577
40.981143,257,275.574396
19.796949,29,275.598696
23.27728,43,275.634991
55.685629,127,275.742087
123.131233,186,276.1537
37.451268,169,276.294771
106.147546,166,276.433976
-5.722656,30,276.45933
7.395535,100,276.542952
49.979188,47,276.582283
31.707561,163,276.718586
-8.864081,93,276.79631
44.989929,120,276.896861
-4.650278,19,276.913605
27.21283,117,277.011918
4.217959,21,277.029469
-0.126383,16,277.042846
5.520029,19,277.05874
33.076179,52,277.102098
20.918649,89,277.176544
21.832007,93,277.254361
12.96302,22,277.272801
-23.331225,69,277.33023
24.021644,99,277.412769
-2.948201,36,277.442974
10.196001,13,277.453879
30.501087,102,277.539334
30.104961,25,277.560319
15.780818,22,277.578759
59.351576,44,277.615612
39.082208,207,278.04825
70.008799,128,278.155837
30.240822,48,278.195753
29.319043,75,278.258519
34.161955,141,278.376243
1.191536,82,278.444898
100.016389,82,278.513945
180.008713,201,278.682907
82.678368,211,278.859747
11.785709,296,279.107277
-19.780627,110,279.198796
35.061878,47,279.238292
-5.226103,54,279.283602
24.025393,59,279.333198
4.807345,35,279.362529
112.293803,1000,282.192881
-2.752682,14,282.204745
11.911165,16,282.218157
39.329103,1000,283.070477
4.364099,20,283.087346
204.327836,317,283.353363
8.501869,43,283.389488
-8.131703,43,283.425698
26.742098,148,283.804646
8.353059,256,284.019313
10.01743,16,284.033091
15.582082,35,284.062549
128.014194,1000,284.917068
-0.325844,31,284.9434
45.106473,53,284.988414
31.325511,130,285.097793
10.65966,52,285.141438
-10.123129,26,285.163523
173.635786,354,285.713659
18.18861,36,285.745057
-1.071229,81,285.813652
23.982323,92,285.890709
21.729637,23,285.909959
30.016865,23,285.929277
-26.693396,165,286.068021
33.684199,144,286.188157
41.449182,567,286.662629
113.865893,244,286.868026
2.224526,21,286.885351
14.073977,153,287.013469
7.498529,21,287.031077
79.822427,176,287.178394
19.341261,165,287.316039
-1.397995,41,287.350377
41.41823,150,287.731809
-34.888355,228,287.924603
29.596397,65,287.978878
40.665156,267,288.201812
-6.107068,29,288.226223
21.176615,36,288.25672
68.849154,176,288.404988
44.481989,86,288.476921
180.158687,1000,289.327985
115.504841,1000,290.435524
25.281172,45,290.473423
16.759384,41,290.507918
115.489814,1000,293.578818
45.566058,139,293.948724
227.748276,546,294.405888
20.973554,83,294.474822
67.654722,110,294.566947
8.260879,33,294.594532
100.294529,125,294.698611
247.083258,1000,295.55945
176.119994,1000,296.663033
1.540721,19,296.678965
99.021446,130,296.787573
39.110622,62,296.839516
23.598075,197,297.003657
16.964529,104,297.090819
-3.938758,15,297.103178
12.920968,18,297.118366
63.928409,135,297.231307
110.788411,105,297.319153
176.533767,1000,298.42556
39.098722,36,298.457138
191.907711,1000,299.309574
46.279301,238,299.510213
150.851446,1000,300.619275
41.912647,251,300.830008
2.797576,32,300.856693
20.921812,25,300.877711
165.053616,1000,301.982833
60.042044,123,302.086102
54.004953,172,302.234125
78.161122,160,302.367959
56.433244,99,302.451119
192.407868,1000,306.055727
56.371566,139,306.171999
16.062043,49,306.212857
19.88468,45,306.250447
53.005014,64,306.304026
68.944404,227,306.746746
45.825325,72,306.807334
23.370454,28,306.830673
45.436119,116,306.927872
3.837439,14,306.939493
186.199045,1000,307.790808
-6.95221,133,307.901782
15.427708,160,308.038295
94.299447,104,308.125077
71.715969,153,308.253855
248.617084,766,309.150673
30.313991,33,309.178229
40.851193,45,309.215874
-0.62888,21,309.233528
-5.430088,20,309.250448
54.246221,112,309.34409
18.100549,24,309.364216
16.011819,22,309.382763
73.017393,72,309.44319
59.769639,94,309.521719
36.935858,132,309.632572
42.705427,162,309.768496
109.407031,179,309.917783
52.291105,39,309.950483
30.467599,96,310.033182
22.801618,44,310.070013
-1.327045,18,310.085021
10.855671,28,310.108474
26.095236,97,310.189431
38.710325,103,310.275703
178.5724,286,310.771159
21.928086,23,310.79067
64.643735,123,310.893491
33.693771,33,310.921337
79.744527,368,311.228547
41.65219,51,311.27197
20.670918,30,311.297593
21.244145,32,311.324822
54.834817,106,311.416477
98.563186,143,311.536321
74.651866,169,311.677732
24.508737,41,311.712235
151.453427,1000,312.81668
5.285668,62,312.868652
7.324529,46,312.906997
2.532292,18,312.921995
29.729826,56,312.969226
25.183384,29,312.99352
48.602356,206,313.165541
82.592106,137,313.28019
109.740262,256,313.495101
-31.783851,395,313.826989
12.662229,23,313.846368
217.753837,1000,314.954169
30.531977,218,315.137626
122.984115,272,315.365122
36.184496,116,315.462548
39.274147,44,315.499821
199.77761,1000,318.328109
251.870522,1000,319.181785
16.09714,22,319.200409
47.771402,86,319.272113
32.160861,40,319.305683
181.670927,1000,320.413215
22.518076,51,320.456565
32.027677,65,320.51131
93.468761,224,320.700367
206.304559,1000,321.552474
8.998299,35,321.581942
54.232446,179,321.732072
103.36014,83,321.801469
51.644027,109,321.892581
17.384939,22,321.911022
66.508224,116,322.262655
-5.303142,256,322.477156
1.641792,43,322.512908
-10.285193,115,322.609904
8.446784,18,322.625069
208.730224,1000,323.479131
151.748874,203,323.649808
41.351384,66,323.704715
85.087193,158,323.83813
56.415979,277,324.325378
249.771376,357,324.624997
-0.914783,13,324.635852
53.68244,255,324.849596
181.697514,219,325.03383
154.321168,306,325.291405
66.981271,146,325.413865
19.926056,38,325.445883
270.665029,1000,326.551285
60.100266,53,326.595866
83.715491,140,326.714218
27.527353,41,326.748598
23.58809,59,326.797833
55.69476,155,326.927435
-3.031609,19,326.943353
173.844316,172,329.400513
62.488322,113,329.495676
194.063162,234,329.691771
117.126467,190,329.85059
-12.870571,224,330.03908
154.890888,648,330.834251
195.193792,248,331.043747
64.809571,86,331.119628
177.700154,286,331.359709
132.6468,177,331.507946
26.157382,34,331.536368
1.325312,42,331.571912
335.713378,1000,332.675532
26.442374,39,332.708397
124.709077,397,333.039896
29.634105,78,333.104663
18.395226,34,333.133351
23.944542,28,333.156829
49.190601,165,333.294683
121.440087,200,333.461294
38.869742,74,333.52353
113.964076,165,333.661593
57.953656,186,333.817265
60.23421,59,333.86642
113.675125,221,334.051676
42.138174,117,334.149276
95.825177,153,334.53144
8.99315,16,334.544957
50.409013,76,334.608645
53.245803,74,334.670388
47.968027,140,334.78745
362.766989,853,335.502124
25.401389,52,335.545647
169.61408,345,335.837357
20.685789,41,335.872088
36.005002,43,335.908015
24.366553,207,336.081362
-13.911805,26,336.103569
52.417649,145,336.479658
183.683053,598,336.97993
73.711407,92,337.057034
423.386079,1000,337.902498
15.320009,27,337.925234
25.601873,46,337.963719
157.140587,170,338.106153
29.961538,53,338.404727
61.076455,112,338.49892
34.414248,43,338.534961
75.151089,85,338.605936
108.692234,110,338.69803
394.389996,1000,342.763321
49.993262,113,342.85881
106.182544,205,343.030624
161.367314,238,343.230253
47.861857,94,343.309781
27.525632,79,343.628928
322.10133,741,344.250233
163.406429,412,344.596061
32.39024,208,344.769941
185.673554,203,344.940066
29.947044,296,345.186516
32.048308,56,345.233902
125.315104,210,345.666291
3.026853,18,345.681501
111.291823,241,345.883
112.272639,231,346.077145
52.738865,129,346.186787
113.457869,524,346.626188
39.52164,98,346.708506
187.624699,334,346.987594
157.806933,154,347.116776
266.95097,1000,348.217644
266.033039,336,348.496732
187.47266,1000,349.596137
218.506352,240,349.796882
224.511106,261,350.014583
54.342504,95,350.094287
122.761396,164,350.230453
104.724631,341,350.516248
72.193202,99,350.598873
90.140816,217,350.77979
48.244433,106,350.868445
14.390457,79,350.934599
292.015231,1000,355.739639
129.187899,408,356.078313
342.452004,1000,357.179019
169.624672,869,357.900854
14.889204,23,357.919871
366.232811,1000,358.76649
382.226936,1000,359.858692
128.927744,815,360.538807
358.544913,1000,361.630787
260.445539,1000,362.47838
119.774322,144,362.598404
21.915876,94,362.677138
105.816702,129,362.785265
24.622311,78,363.100484
55.38735,125,363.205281
5.859492,65,363.25959
6.136923,14,363.271263
48.057133,80,363.337473
201.593072,613,363.847663
357.966467,1000,364.68865
305.29693,667,369.221631
18.772995,62,369.273393
283.872885,492,369.683386
13.663121,35,369.712471
53.748293,87,369.785311
220.897799,449,370.158353
279.448173,1000,371.251294
174.894957,404,371.593493
360.018838,1000,372.433434
262.346692,441,373.052563
101.121829,148,373.175354
145.512182,298,373.423361
77.86549,157,373.554421
25.868455,76,373.617697
119.511697,228,373.806338
67.473096,205,373.975939
120.761909,443,374.344665
276.97079,525,375.034858
19.186615,32,375.061487
38.193447,59,375.110487
485.089401,905,375.863643
106.757282,151,375.989112
113.311981,196,376.151707
26.77643,67,376.207851
278.764754,1000,377.292235
109.473393,153,377.42064
488.152759,714,378.013917
356.024379,1000,382.592547
178.84035,422,382.943774
393.739951,1000,383.788728
384.842972,632,384.565223
32.163288,49,384.60566
121.750278,307,384.859221
355.41671,591,385.355853
212.801864,352,385.649817
207.454038,407,386.241715
444.284141,1000,387.079468
36.458865,159,387.212211
213.6115,260,387.430836
255.697733,690,388.262327
141.206653,387,388.586275
119.343375,110,388.677674
413.035115,1000,389.519675
266.064089,424,390.124215
75.036373,70,390.18291
280.148552,276,390.413028
354.061414,1000,391.254686
525.601996,1000,396.053291
378.613262,810,396.728217
323.510526,516,397.159188
42.467134,139,397.274759
565.459772,1000,398.371776
430.739064,783,399.022802
112.426618,359,399.574162
21.7897,50,399.615845
280.912948,1000,400.453493
307.335024,765,401.091373
114.948558,670,401.905095
233.652593,297,402.152217
267.640508,397,402.483253
102.706949,226,402.671275
540.103857,1000,403.759528
177.130585,228,403.949309
160.530605,245,404.154119
186.777298,770,404.79597
212.703376,291,408.393342
417.767074,1000,409.483582
241.78713,322,409.752056
22.786461,29,409.778662
440.424784,1000,410.87367
457.085207,1000,411.715412
39.03866,84,411.785929
263.858611,405,412.122241
378.162219,472,412.76478
473.848069,1000,413.60651
533.081105,670,414.167093
181.277038,189,414.32365
284.310398,347,414.864582
445.024041,1000,415.708943
499.615987,536,416.156713
187.498948,265,416.37764
174.372034,321,416.896844
366.90547,435,417.259859
232.601696,923,421.745511
438.418225,566,422.475183
220.654464,657,423.024575
108.977025,195,423.186703
441.539144,1000,424.031365
700.628666,1000,425.117335
603.595338,1000,425.951322
153.389592,283,426.439369
715.025248,1000,427.273326
43.683937,106,427.362303
700.001172,1000,428.449863
624.220362,938,429.232299
501.464401,993,430.310824
194.846379,194,430.472761
560.04127,1000,434.988418
819.463519,1000,436.074567
138.343377,191,436.23385
189.395173,264,436.452991
88.760266,188,436.608929
192.570002,247,436.814771
214.983169,242,437.015018
700.581813,931,438.047325
490.93072,1000,438.885155
553.675795,852,439.846402
517.083499,1000,440.678812
120.690542,619,441.196128
526.60415,698,442.031586
226.334847,487,442.437741
595.731382,647,442.976546
509.002742,874,443.958776
697.606596,938,448.442867
134.933673,231,448.635888
781.055629,1000,449.72214
39.752939,74,449.784008
116.748565,120,449.884719
805.153952,1000,450.717256
408.721423,819,451.659818
643.251961,1000,452.501118
9.4983,21,452.518592
216.079841,223,452.704801
204.218166,307,452.961011
240.254204,277,453.454938
169.584695,208,453.628303
33.515694,41,453.662054
616.296392,1000,454.497311
143.117187,330,454.772828
219.612801,259,454.988844
483.938475,1000,456.081146
529.159474,1000,456.922875
585.545653,713,461.470422
448.672937,690,462.049731
475.793836,1000,463.139377
885.644952,1000,463.976751
94.81724,155,464.106495
467.548009,1000,465.203453
192.45513,393,465.53144
428.324306,746,466.152487
776.047,1000,467.241094
684.728865,1000,468.077793
192.798615,422,468.428213
761.359685,1000,469.518479
647.417701,1000,470.360528
466.522377,1000,475.167622
705.618204,781,475.82112
471.346988,1000,476.909622
142.665872,205,477.081317
874.292744,1000,477.918366
504.477028,1000,479.014564
586.435769,725,479.620119
789.2292,1000,480.71321
639.489916,1000,481.550349
644.690957,1000,482.644002
737.126803,1000,483.479089
529.142319,1000,488.286895
590.93603,1000,489.125748
741.020146,1000,490.214138
504.116688,1000,491.047666
463.018574,536,491.50011
262.366858,312,492.013152
403.373245,457,492.393254
512.893588,1000,493.233257
611.552679,1000,494.319087
922.528015,1000,495.155664
862.324861,994,496.240124
835.683102,1000,497.076222
519.088681,889,501.76203
615.572989,1000,502.597339
801.151295,1000,503.683014
957.009032,1000,504.518934
4.648503,18,504.533925
806.844444,1000,505.620128
206.950205,319,505.88562
1080.331705,1000,506.719339
737.902712,722,507.581343
587.479901,1000,508.426877
752.937519,1000,509.513922
997.997532,1000,510.351027
1017.000625,1000,515.135086
917.281627,1000,515.972394
506.440798,649,516.514745
1049.023304,1000,517.603736
743.939639,1000,518.443632
379.947005,438,519.060654
747.355266,653,519.607889
354.379766,369,519.917018
1039.708461,1000,521.005543
648.15573,609,521.517516
963.201618,1000,522.351639
417.513241,502,523.023176
797.765891,1000,523.858644
1047.604869,1000,528.628121
787.103487,712,529.223372
634.73392,603,529.726463
713.017574,743,530.601361
104.089674,96,530.681437
821.281435,1000,531.520455
915.951751,1000,532.613266
1086.856314,1000,533.450578
24.213452,60,533.50128
878.407379,954,534.555889
641.28688,1000,535.40736
214.343234,200,535.577341
216.701723,204,535.749024
1032.77031,1000,536.847997
614.031667,737,537.47232
1064.469747,1000,542.083363
190.71997,182,542.239179
821.283094,700,542.823126
1020.909708,1000,543.658172
1162.362904,1000,544.743628
940.99887,1000,545.579781
1086.809607,1000,546.666339
1147.420659,1000,547.500441
1090.415771,952,548.552681
298.832336,244,548.755807
54.954931,61,548.807031
1154.829343,1000,549.90608
1013.444289,1000,554.417545
38.63523,39,554.450611
236.330131,203,554.619512
961.301048,1000,555.718865
918.736247,761,556.355512
1000.991511,1000,557.19039
1143.837575,1000,558.29576
836.484154,719,558.896331
1203.238058,1000,559.997111
711.40196,1000,560.836332
1037.229046,1000,561.935512
177.385317,132,562.046075
560.075134,550,562.505782
1068.679321,1000,563.603552
859.537495,1000,568.111837
983.447103,797,568.779552
32.442516,32,568.806201
1198.325484,1000,569.894118
38.722269,36,569.924026
1100.93206,1000,570.759503
498.426027,449,571.39101
968.420617,1000,572.228349
351.054129,359,572.528119
958.13888,1000,573.617363
1213.858094,1000,574.457985
1070.366694,1000,575.552868
1186.14247,1000,576.388977
1144.580394,1000,581.14721
415.887137,557,581.61336
810.335565,1000,582.714247
1228.935546,1000,583.547263
1212.277433,1000,584.648701
1114.296886,1000,585.485403
1210.72076,1000,586.580419
1013.028443,1000,587.41717
647.170799,657,587.967624
1166.821364,1000,589.060672
884.087785,837,589.76022
1210.519916,1000,594.526891
654.134286,572,595.005402
657.880521,1000,595.846714
1210.728744,1000,596.936099
1333.681055,1000,597.773468
1345.107961,1000,598.867828
1331.879753,1000,599.703426
1080.584081,1000,600.792475
1154.074125,1000,601.629127
850.646699,696,602.467717
1290.8178,931,603.252174
1238.368126,1000,607.998384
1290.306089,1000,608.83307
67.148602,54,608.87847
1122.487957,1000,609.967956
1388.070458,1000,610.805036
1283.337376,1000,611.900672
847.310182,1000,612.744724
1265.600528,1000,613.834239
1341.911786,923,614.606511
875.954585,1000,615.7025
1242.068757,1000,616.541467
673.921922,484,616.946227
1326.258271,1000,621.680168
874.191035,1000,622.521096
785.426751,1000,623.614202
1260.365185,1000,624.451616
1444.119311,1000,625.543089
1338.402762,1000,626.378625
1184.755212,1000,627.468254
1412.568297,1000,628.308531
1263.530085,1000,629.39602
759.336632,1000,630.239673
932.873474,783,634.79329
92.01532,63,634.845268
1199.448005,1000,635.686561
1208.752978,1000,636.779082
1155.534153,1000,637.613453
1348.220292,1000,638.706978
1469.305498,1000,639.543808
1328.898844,1000,640.631467
1226.556331,1000,641.469715
1384.319169,1000,642.556794
1002.731595,747,643.181002
1177.408972,1000,647.662014
1359.764251,1000,648.750895
1302.699923,1000,649.58875
1639.236103,1000,650.677383
988.885938,1000,651.520672
1504.56426,1000,652.607372
494.755009,310,652.867764
376.677587,254,653.080108
310.875386,235,653.276107
336.751204,231,653.468849
1494.336024,1000,654.568113
1496.050229,1000,655.404297
1156.300234,1000,656.498048
599.264221,1000,660.981679
1506.927292,1000,662.069227
1295.892516,1000,662.90598
1527.959945,1000,663.990849
810.948501,1000,664.836189
1453.840431,919,665.857596
1512.909998,1000,666.695874
675.083506,1000,667.79117
1651.074812,1000,668.630584
1304.495705,1000,669.720712
1447.549866,1000,674.198848
658.248286,1000,675.296246
1571.656287,920,676.061817
49.113679,42,676.09681
54.278698,60,676.147032
1617.931679,1000,677.230057
769.037599,476,677.628318
1422.417554,1000,678.465408
1413.333976,1000,679.551123
666.922455,474,679.946862
1168.653643,1000,681.038015
46.907141,32,681.06478
1482.217785,1000,681.899435
1358.622355,1000,682.984718
751.35915,1000,686.897042
1442.206068,1000,687.73283
147.179047,164,688.126366
901.148775,1000,688.968044
1374.524433,1000,690.055058
1262.922586,782,690.707654
858.194577,1000,691.54977
48.343878,47,691.589321
952.248926,1000,692.683038
1477.775813,1000,693.517262
1780.505218,1000,694.603833
1590.197632,1000,695.439166
607.581675,1000,700.177972
54.537645,55,700.223851
1356.667079,1000,701.056909
1575.34254,1000,702.145173
276.806267,141,702.262944
1112.997615,1000,703.10304
196.263752,113,703.197329
232.172828,185,703.605365
127.17656,96,703.685718
405.551835,257,703.900027
1427.412877,1000,704.736941
98.665758,68,704.793885
502.198549,288,705.033924
1452.583755,1000,706.119775
1491.420911,1000,706.955358
478.152102,356,707.506214
1592.77101,1000,708.344618
436.51515,250,708.552767
465.696024,281,708.787767
1595.043683,1000,713.511955
1060.024266,1000,714.356214
1695.033024,1000,715.458753
1737.956224,1000,716.292507
779.890973,1000,717.388914
1617.884036,1000,718.227519
1538.803411,1000,719.314517
97.173326,51,719.357053
1697.5639,1000,720.191991
855.188121,1000,721.287349
1751.841059,1000,722.120872
226.57359,139,722.23956
1571.049366,1000,726.965049
915.305519,669,727.524136
1662.829273,1000,728.616588
799.946391,1000,729.458264
1529.619786,1000,730.546252
312.994488,183,730.699753
1513.353394,1000,731.542846
770.760276,460,731.926974
1598.773495,1000,733.016181
883.803491,1000,733.860283
812.014086,1000,734.958182
1471.795511,1000,735.793792
1196.168849,691,739.978094
1733.391338,1000,740.81207
734.82948,1000,741.911046
25.381051,24,741.931077
1116.436369,1000,742.770977
1387.533014,1000,743.860741
283.007043,149,743.985532
272.658026,143,744.104473
1599.035839,1000,744.938212
611.182197,451,745.316553
397.60394,262,745.785193
1472.082889,1000,746.619251
1456.394486,1000,747.707146
1234.961688,1000,748.552729
1011.480585,1000,753.293022
1757.047489,1000,754.129882
178.726099,105,754.217673
1417.157271,1000,755.308028
1580.293236,1000,756.144811
1679.786452,1000,757.2338
314.015235,169,757.375338
681.216062,1000,758.230294
1651.343753,944,759.270258
1283.396638,1000,760.109998
799.325607,1000,761.204956
205.431454,104,761.292535
1452.623664,1000,762.130985
1208.552198,686,766.000244
1438.087538,888,766.9927
1042.910474,1000,767.833537
1636.230305,1000,768.922431
1602.354293,1000,769.759228
